"time","group","sim","state","value"
31,1,4,"I",0.305
32,1,4,"I",0.343
33,1,4,"I",0.364
34,1,4,"I",0.414
35,1,4,"I",0.443
36,1,4,"I",0.469
37,1,4,"I",0.494
38,1,4,"I",0.516
39,1,4,"I",0.538
40,1,4,"I",0.56
41,1,4,"I",0.568
42,1,4,"I",0.578
43,1,4,"I",0.595
44,1,4,"I",0.61
45,1,4,"I",0.617
46,1,4,"I",0.629
47,1,4,"I",0.627
48,1,4,"I",0.624
49,1,4,"I",0.638
50,1,4,"I",0.63
51,1,4,"I",0.629
52,1,4,"I",0.612
53,1,4,"I",0.622
54,1,4,"I",0.608
55,1,4,"I",0.623
56,1,4,"I",0.624
57,1,4,"I",0.622
58,1,4,"I",0.608
59,1,4,"I",0.614
60,1,4,"I",0.614
61,1,4,"I",0.614
62,1,4,"I",0.604
63,1,4,"I",0.607
64,1,4,"I",0.597
65,1,4,"I",0.598
66,1,4,"I",0.595
67,1,4,"I",0.589
68,1,4,"I",0.578
69,1,4,"I",0.576
70,1,4,"I",0.575
71,1,4,"I",0.57
72,1,4,"I",0.577
73,1,4,"I",0.568
74,1,4,"I",0.572
75,1,4,"I",0.558
76,1,4,"I",0.557
77,1,4,"I",0.558
78,1,4,"I",0.56
79,1,4,"I",0.565
80,1,4,"I",0.559
1,1,4,"R",0
2,1,4,"R",0
3,1,4,"R",0
4,1,4,"R",0
5,1,4,"R",0
6,1,4,"R",0
7,1,4,"R",0
8,1,4,"R",0
9,1,4,"R",0
10,1,4,"R",0
11,1,4,"R",0.001
12,1,4,"R",0.002
13,1,4,"R",0.003
14,1,4,"R",0.003
15,1,4,"R",0.007
16,1,4,"R",0.006
17,1,4,"R",0.008
18,1,4,"R",0.01
19,1,4,"R",0.012
20,1,4,"R",0.013
21,1,4,"R",0.014
22,1,4,"R",0.018
23,1,4,"R",0.022
24,1,4,"R",0.027
25,1,4,"R",0.03
26,1,4,"R",0.032
27,1,4,"R",0.033
28,1,4,"R",0.04
29,1,4,"R",0.045
30,1,4,"R",0.053
31,1,4,"R",0.057
32,1,4,"R",0.067
33,1,4,"R",0.079
34,1,4,"R",0.078
35,1,4,"R",0.084
36,1,4,"R",0.097
37,1,4,"R",0.103
38,1,4,"R",0.11
39,1,4,"R",0.11
40,1,4,"R",0.116
41,1,4,"R",0.124
42,1,4,"R",0.128
43,1,4,"R",0.138
44,1,4,"R",0.144
45,1,4,"R",0.157
46,1,4,"R",0.166
47,1,4,"R",0.184
48,1,4,"R",0.189
49,1,4,"R",0.176
50,1,4,"R",0.196
51,1,4,"R",0.203
52,1,4,"R",0.224
53,1,4,"R",0.226
54,1,4,"R",0.236
55,1,4,"R",0.233
56,1,4,"R",0.234
57,1,4,"R",0.227
58,1,4,"R",0.243
59,1,4,"R",0.24
60,1,4,"R",0.236
61,1,4,"R",0.235
62,1,4,"R",0.246
63,1,4,"R",0.245
64,1,4,"R",0.25
65,1,4,"R",0.25
66,1,4,"R",0.255
67,1,4,"R",0.262
68,1,4,"R",0.268
69,1,4,"R",0.262
70,1,4,"R",0.254
71,1,4,"R",0.259
72,1,4,"R",0.265
73,1,4,"R",0.264
74,1,4,"R",0.272
75,1,4,"R",0.274
76,1,4,"R",0.273
77,1,4,"R",0.27
78,1,4,"R",0.263
79,1,4,"R",0.27
80,1,4,"R",0.273
1,1,4,"incidence",0
2,1,4,"incidence",0
3,1,4,"incidence",0
4,1,4,"incidence",0
5,1,4,"incidence",0
6,1,4,"incidence",0
7,1,4,"incidence",2
8,1,4,"incidence",0
9,1,4,"incidence",1
10,1,4,"incidence",0
11,1,4,"incidence",1
12,1,4,"incidence",1
13,1,4,"incidence",2
14,1,4,"incidence",1
15,1,4,"incidence",0
16,1,4,"incidence",0
17,1,4,"incidence",2
18,1,4,"incidence",1
19,1,4,"incidence",2
20,1,4,"incidence",1
21,1,4,"incidence",2
22,1,4,"incidence",3
23,1,4,"incidence",4
24,1,4,"incidence",4
25,1,4,"incidence",3
26,1,4,"incidence",4
27,1,4,"incidence",6
28,1,4,"incidence",5
29,1,4,"incidence",2
30,1,4,"incidence",1
31,1,4,"incidence",5
32,1,4,"incidence",4
33,1,4,"incidence",0
34,1,4,"incidence",5
35,1,4,"incidence",6
36,1,4,"incidence",2
37,1,4,"incidence",2
38,1,4,"incidence",3
39,1,4,"incidence",3
40,1,4,"incidence",2
41,1,4,"incidence",2
42,1,4,"incidence",3
43,1,4,"incidence",5
44,1,4,"incidence",3
45,1,4,"incidence",2
46,1,4,"incidence",3
47,1,4,"incidence",2
48,1,4,"incidence",0
49,1,4,"incidence",2
50,1,4,"incidence",3
51,1,4,"incidence",2
52,1,4,"incidence",1
53,1,4,"incidence",1
54,1,4,"incidence",0
55,1,4,"incidence",4
56,1,4,"incidence",3
57,1,4,"incidence",1
58,1,4,"incidence",3
59,1,4,"incidence",2
60,1,4,"incidence",2
61,1,4,"incidence",4
62,1,4,"incidence",2
63,1,4,"incidence",1
64,1,4,"incidence",3
65,1,4,"incidence",1
66,1,4,"incidence",1
67,1,4,"incidence",2
68,1,4,"incidence",2
69,1,4,"incidence",2
70,1,4,"incidence",2
71,1,4,"incidence",3
72,1,4,"incidence",3
73,1,4,"incidence",0
74,1,4,"incidence",3
75,1,4,"incidence",3
76,1,4,"incidence",3
77,1,4,"incidence",2
78,1,4,"incidence",2
79,1,4,"incidence",2
80,1,4,"incidence",1
1,1,5,"S",0.995
2,1,5,"S",0.994
3,1,5,"S",0.993
4,1,5,"S",0.992
5,1,5,"S",0.991
6,1,5,"S",0.991
7,1,5,"S",0.987
8,1,5,"S",0.987
9,1,5,"S",0.987
10,1,5,"S",0.987
11,1,5,"S",0.987
12,1,5,"S",0.986
13,1,5,"S",0.983
14,1,5,"S",0.984
15,1,5,"S",0.982
16,1,5,"S",0.983
17,1,5,"S",0.981
18,1,5,"S",0.976
19,1,5,"S",0.972
20,1,5,"S",0.971
21,1,5,"S",0.97
22,1,5,"S",0.96
23,1,5,"S",0.956
24,1,5,"S",0.952
25,1,5,"S",0.949
26,1,5,"S",0.939
27,1,5,"S",0.929
28,1,5,"S",0.92
29,1,5,"S",0.912
30,1,5,"S",0.894
31,1,5,"S",0.879
32,1,5,"S",0.866
33,1,5,"S",0.849
34,1,5,"S",0.828
35,1,5,"S",0.8
36,1,5,"S",0.784
37,1,5,"S",0.752
38,1,5,"S",0.714
39,1,5,"S",0.677
40,1,5,"S",0.653
41,1,5,"S",0.61
42,1,5,"S",0.568
43,1,5,"S",0.534
44,1,5,"S",0.508
45,1,5,"S",0.474
46,1,5,"S",0.437
47,1,5,"S",0.406
48,1,5,"S",0.377
49,1,5,"S",0.35
50,1,5,"S",0.329
51,1,5,"S",0.3
52,1,5,"S",0.282
53,1,5,"S",0.256
54,1,5,"S",0.246
55,1,5,"S",0.234
56,1,5,"S",0.232
57,1,5,"S",0.221
58,1,5,"S",0.216
59,1,5,"S",0.218
60,1,5,"S",0.215
61,1,5,"S",0.206
62,1,5,"S",0.194
63,1,5,"S",0.196
64,1,5,"S",0.185
65,1,5,"S",0.183
66,1,5,"S",0.181
67,1,5,"S",0.176
68,1,5,"S",0.176
69,1,5,"S",0.173
70,1,5,"S",0.177
71,1,5,"S",0.181
72,1,5,"S",0.182
73,1,5,"S",0.193
74,1,5,"S",0.193
75,1,5,"S",0.183
76,1,5,"S",0.172
77,1,5,"S",0.172
78,1,5,"S",0.176
79,1,5,"S",0.171
80,1,5,"S",0.168
1,1,5,"I",0.005
2,1,5,"I",0.006
3,1,5,"I",0.007
4,1,5,"I",0.007
5,1,5,"I",0.007
6,1,5,"I",0.007
7,1,5,"I",0.01
8,1,5,"I",0.009
9,1,5,"I",0.009
10,1,5,"I",0.009
11,1,5,"I",0.009
12,1,5,"I",0.009
13,1,5,"I",0.013
14,1,5,"I",0.01
15,1,5,"I",0.012
16,1,5,"I",0.012
17,1,5,"I",0.014
18,1,5,"I",0.019
19,1,5,"I",0.022
20,1,5,"I",0.024
21,1,5,"I",0.025
22,1,5,"I",0.035
23,1,5,"I",0.037
24,1,5,"I",0.042
25,1,5,"I",0.044
26,1,5,"I",0.053
27,1,5,"I",0.06
28,1,5,"I",0.068
29,1,5,"I",0.076
30,1,5,"I",0.088
31,1,5,"I",0.098
32,1,5,"I",0.107
33,1,5,"I",0.121
34,1,5,"I",0.14
35,1,5,"I",0.163
36,1,5,"I",0.178
37,1,5,"I",0.202
38,1,5,"I",0.23
39,1,5,"I",0.265
40,1,5,"I",0.28
41,1,5,"I",0.316
42,1,5,"I",0.355
43,1,5,"I",0.375
44,1,5,"I",0.394
45,1,5,"I",0.415
46,1,5,"I",0.439
47,1,5,"I",0.464
48,1,5,"I",0.492
49,1,5,"I",0.512
50,1,5,"I",0.527
51,1,5,"I",0.546
52,1,5,"I",0.557
53,1,5,"I",0.569
54,1,5,"I",0.577
55,1,5,"I",0.577
56,1,5,"I",0.575
57,1,5,"I",0.58
58,1,5,"I",0.586
59,1,5,"I",0.585
60,1,5,"I",0.578
61,1,5,"I",0.583
62,1,5,"I",0.585
63,1,5,"I",0.58
64,1,5,"I",0.592
65,1,5,"I",0.582
66,1,5,"I",0.577
67,1,5,"I",0.574
68,1,5,"I",0.573
69,1,5,"I",0.567
70,1,5,"I",0.56
71,1,5,"I",0.561
72,1,5,"I",0.561
73,1,5,"I",0.556
74,1,5,"I",0.563
75,1,5,"I",0.573
76,1,5,"I",0.582
77,1,5,"I",0.584
78,1,5,"I",0.584
79,1,5,"I",0.578
80,1,5,"I",0.591
1,1,5,"R",0
2,1,5,"R",0
3,1,5,"R",0
4,1,5,"R",0.001
5,1,5,"R",0.002
6,1,5,"R",0.002
7,1,5,"R",0.003
8,1,5,"R",0.004
9,1,5,"R",0.004
10,1,5,"R",0.004
11,1,5,"R",0.004
12,1,5,"R",0.005
13,1,5,"R",0.004
14,1,5,"R",0.006
15,1,5,"R",0.006
16,1,5,"R",0.005
17,1,5,"R",0.005
18,1,5,"R",0.005
19,1,5,"R",0.006
20,1,5,"R",0.005
21,1,5,"R",0.005
22,1,5,"R",0.005
23,1,5,"R",0.007
24,1,5,"R",0.006
25,1,5,"R",0.007
26,1,5,"R",0.008
27,1,5,"R",0.011
28,1,5,"R",0.012
29,1,5,"R",0.012
30,1,5,"R",0.018
31,1,5,"R",0.023
32,1,5,"R",0.027
33,1,5,"R",0.03
34,1,5,"R",0.032
35,1,5,"R",0.037
36,1,5,"R",0.038
37,1,5,"R",0.046
38,1,5,"R",0.056
39,1,5,"R",0.058
40,1,5,"R",0.067
41,1,5,"R",0.074
42,1,5,"R",0.077
43,1,5,"R",0.091
44,1,5,"R",0.098
45,1,5,"R",0.111
46,1,5,"R",0.124
47,1,5,"R",0.13
48,1,5,"R",0.131
49,1,5,"R",0.138
50,1,5,"R",0.144
51,1,5,"R",0.154
52,1,5,"R",0.161
53,1,5,"R",0.175
54,1,5,"R",0.177
55,1,5,"R",0.189
56,1,5,"R",0.193
57,1,5,"R",0.199
58,1,5,"R",0.198
59,1,5,"R",0.197
60,1,5,"R",0.207
61,1,5,"R",0.211
62,1,5,"R",0.221
63,1,5,"R",0.224
64,1,5,"R",0.223
65,1,5,"R",0.235
66,1,5,"R",0.242
67,1,5,"R",0.25
68,1,5,"R",0.251
69,1,5,"R",0.26
70,1,5,"R",0.263
71,1,5,"R",0.258
72,1,5,"R",0.257
73,1,5,"R",0.251
74,1,5,"R",0.244
75,1,5,"R",0.244
76,1,5,"R",0.246
77,1,5,"R",0.244
78,1,5,"R",0.24
79,1,5,"R",0.251
80,1,5,"R",0.241
1,1,5,"incidence",0
2,1,5,"incidence",0
3,1,5,"incidence",0
4,1,5,"incidence",0
5,1,5,"incidence",0
6,1,5,"incidence",0
7,1,5,"incidence",0
8,1,5,"incidence",0
9,1,5,"incidence",0
10,1,5,"incidence",0
11,1,5,"incidence",0
12,1,5,"incidence",0
13,1,5,"incidence",0
14,1,5,"incidence",0
15,1,5,"incidence",1
16,1,5,"incidence",0
17,1,5,"incidence",0
18,1,5,"incidence",0
19,1,5,"incidence",0
20,1,5,"incidence",0
21,1,5,"incidence",0
22,1,5,"incidence",1
23,1,5,"incidence",1
24,1,5,"incidence",0
25,1,5,"incidence",1
26,1,5,"incidence",1
27,1,5,"incidence",2
28,1,5,"incidence",0
29,1,5,"incidence",0
30,1,5,"incidence",2
31,1,5,"incidence",2
32,1,5,"incidence",2
33,1,5,"incidence",3
34,1,5,"incidence",2
35,1,5,"incidence",1
36,1,5,"incidence",1
37,1,5,"incidence",8
38,1,5,"incidence",5
39,1,5,"incidence",4
40,1,5,"incidence",0
41,1,5,"incidence",7
42,1,5,"incidence",7
43,1,5,"incidence",2
44,1,5,"incidence",1
45,1,5,"incidence",4
46,1,5,"incidence",1
47,1,5,"incidence",6
48,1,5,"incidence",2
49,1,5,"incidence",5
50,1,5,"incidence",4
51,1,5,"incidence",3
52,1,5,"incidence",6
53,1,5,"incidence",3
54,1,5,"incidence",4
55,1,5,"incidence",1
56,1,5,"incidence",1
57,1,5,"incidence",4
58,1,5,"incidence",2
59,1,5,"incidence",3
60,1,5,"incidence",0
61,1,5,"incidence",1
62,1,5,"incidence",3
63,1,5,"incidence",0
64,1,5,"incidence",3
65,1,5,"incidence",0
66,1,5,"incidence",2
67,1,5,"incidence",1
68,1,5,"incidence",1
69,1,5,"incidence",4
70,1,5,"incidence",2
71,1,5,"incidence",1
72,1,5,"incidence",1
73,1,5,"incidence",2
74,1,5,"incidence",1
75,1,5,"incidence",4
76,1,5,"incidence",1
77,1,5,"incidence",4
78,1,5,"incidence",1
79,1,5,"incidence",4
80,1,5,"incidence",1
1,1,6,"S",0.995
2,1,6,"S",0.994
3,1,6,"S",0.994
4,1,6,"S",0.992
5,1,6,"S",0.991
6,1,6,"S",0.991
7,1,6,"S",0.991
8,1,6,"S",0.988
9,1,6,"S",0.985
10,1,6,"S",0.982
11,1,6,"S",0.979
12,1,6,"S",0.973
13,1,6,"S",0.968
14,1,6,"S",0.963
15,1,6,"S",0.961
16,1,6,"S",0.955
17,1,6,"S",0.945
18,1,6,"S",0.933
19,1,6,"S",0.92
20,1,6,"S",0.906
21,1,6,"S",0.892
22,1,6,"S",0.872
23,1,6,"S",0.861
24,1,6,"S",0.846
25,1,6,"S",0.824
26,1,6,"S",0.808
27,1,6,"S",0.789
28,1,6,"S",0.758
29,1,6,"S",0.73
30,1,6,"S",0.694
31,1,6,"S",0.66
32,1,6,"S",0.621
33,1,6,"S",0.588
34,1,6,"S",0.547
35,1,6,"S",0.511
36,1,6,"S",0.48
37,1,6,"S",0.438
38,1,6,"S",0.411
39,1,6,"S",0.376
40,1,6,"S",0.34
41,1,6,"S",0.316
42,1,6,"S",0.29
43,1,6,"S",0.271
44,1,6,"S",0.248
45,1,6,"S",0.233
46,1,6,"S",0.208
47,1,6,"S",0.194
48,1,6,"S",0.186
49,1,6,"S",0.176
50,1,6,"S",0.177
51,1,6,"S",0.166
52,1,6,"S",0.16
53,1,6,"S",0.161
54,1,6,"S",0.154
55,1,6,"S",0.15
56,1,6,"S",0.15
57,1,6,"S",0.155
58,1,6,"S",0.155
59,1,6,"S",0.156
60,1,6,"S",0.152
61,1,6,"S",0.139
62,1,6,"S",0.147
63,1,6,"S",0.15
64,1,6,"S",0.168
65,1,6,"S",0.17
66,1,6,"S",0.17
67,1,6,"S",0.167
68,1,6,"S",0.169
69,1,6,"S",0.17
70,1,6,"S",0.173
71,1,6,"S",0.178
72,1,6,"S",0.176
73,1,6,"S",0.17
74,1,6,"S",0.167
75,1,6,"S",0.175
76,1,6,"S",0.18
77,1,6,"S",0.165
78,1,6,"S",0.173
79,1,6,"S",0.174
80,1,6,"S",0.174
1,1,6,"I",0.005
2,1,6,"I",0.006
3,1,6,"I",0.005
4,1,6,"I",0.006
5,1,6,"I",0.007
6,1,6,"I",0.007
7,1,6,"I",0.008
8,1,6,"I",0.011
9,1,6,"I",0.015
10,1,6,"I",0.018
11,1,6,"I",0.021
12,1,6,"I",0.027
13,1,6,"I",0.031
14,1,6,"I",0.034
15,1,6,"I",0.036
16,1,6,"I",0.041
17,1,6,"I",0.05
18,1,6,"I",0.061
19,1,6,"I",0.072
20,1,6,"I",0.084
21,1,6,"I",0.096
22,1,6,"I",0.116
23,1,6,"I",0.123
24,1,6,"I",0.136
25,1,6,"I",0.154
26,1,6,"I",0.167
27,1,6,"I",0.18
28,1,6,"I",0.21
29,1,6,"I",0.23
30,1,6,"I",0.264
31,1,6,"I",0.291
32,1,6,"I",0.324
33,1,6,"I",0.355
34,1,6,"I",0.39
35,1,6,"I",0.419
36,1,6,"I",0.439
37,1,6,"I",0.474
38,1,6,"I",0.494
39,1,6,"I",0.522
40,1,6,"I",0.546
41,1,6,"I",0.564
42,1,6,"I",0.586
43,1,6,"I",0.597
44,1,6,"I",0.608
45,1,6,"I",0.614
46,1,6,"I",0.63
47,1,6,"I",0.636
48,1,6,"I",0.644
49,1,6,"I",0.66
50,1,6,"I",0.657
51,1,6,"I",0.656
52,1,6,"I",0.648
53,1,6,"I",0.63
54,1,6,"I",0.628
55,1,6,"I",0.616
56,1,6,"I",0.616
57,1,6,"I",0.601
58,1,6,"I",0.591
59,1,6,"I",0.592
60,1,6,"I",0.592
61,1,6,"I",0.6
62,1,6,"I",0.596
63,1,6,"I",0.592
64,1,6,"I",0.587
65,1,6,"I",0.589
66,1,6,"I",0.598
67,1,6,"I",0.598
68,1,6,"I",0.585
69,1,6,"I",0.578
70,1,6,"I",0.577
71,1,6,"I",0.579
72,1,6,"I",0.575
73,1,6,"I",0.574
74,1,6,"I",0.567
75,1,6,"I",0.558
76,1,6,"I",0.557
77,1,6,"I",0.575
78,1,6,"I",0.571
79,1,6,"I",0.573
80,1,6,"I",0.567
1,1,6,"R",0
2,1,6,"R",0
3,1,6,"R",0.001
4,1,6,"R",0.002
5,1,6,"R",0.002
6,1,6,"R",0.002
7,1,6,"R",0.001
8,1,6,"R",0.001
9,1,6,"R",0
10,1,6,"R",0
11,1,6,"R",0
12,1,6,"R",0
13,1,6,"R",0.001
14,1,6,"R",0.003
15,1,6,"R",0.003
16,1,6,"R",0.004
17,1,6,"R",0.005
18,1,6,"R",0.006
19,1,6,"R",0.008
20,1,6,"R",0.01
21,1,6,"R",0.012
22,1,6,"R",0.012
23,1,6,"R",0.016
24,1,6,"R",0.018
25,1,6,"R",0.022
26,1,6,"R",0.025
27,1,6,"R",0.031
28,1,6,"R",0.032
29,1,6,"R",0.04
30,1,6,"R",0.042
31,1,6,"R",0.049
32,1,6,"R",0.055
33,1,6,"R",0.057
34,1,6,"R",0.063
35,1,6,"R",0.07
36,1,6,"R",0.081
37,1,6,"R",0.088
38,1,6,"R",0.095
39,1,6,"R",0.102
40,1,6,"R",0.114
41,1,6,"R",0.12
42,1,6,"R",0.124
43,1,6,"R",0.132
44,1,6,"R",0.144
45,1,6,"R",0.153
46,1,6,"R",0.162
47,1,6,"R",0.17
48,1,6,"R",0.17
49,1,6,"R",0.164
50,1,6,"R",0.166
51,1,6,"R",0.178
52,1,6,"R",0.192
53,1,6,"R",0.209
54,1,6,"R",0.218
55,1,6,"R",0.234
56,1,6,"R",0.234
57,1,6,"R",0.244
58,1,6,"R",0.254
59,1,6,"R",0.252
60,1,6,"R",0.256
61,1,6,"R",0.261
62,1,6,"R",0.257
63,1,6,"R",0.258
64,1,6,"R",0.245
65,1,6,"R",0.241
66,1,6,"R",0.232
67,1,6,"R",0.235
68,1,6,"R",0.246
69,1,6,"R",0.252
70,1,6,"R",0.25
71,1,6,"R",0.243
72,1,6,"R",0.249
73,1,6,"R",0.256
74,1,6,"R",0.266
75,1,6,"R",0.267
76,1,6,"R",0.263
77,1,6,"R",0.26
78,1,6,"R",0.256
79,1,6,"R",0.253
80,1,6,"R",0.259
1,1,6,"incidence",0
2,1,6,"incidence",0
3,1,6,"incidence",0
4,1,6,"incidence",0
5,1,6,"incidence",0
6,1,6,"incidence",0
7,1,6,"incidence",1
8,1,6,"incidence",1
9,1,6,"incidence",0
10,1,6,"incidence",0
11,1,6,"incidence",0
12,1,6,"incidence",1
13,1,6,"incidence",1
14,1,6,"incidence",0
15,1,6,"incidence",0
16,1,6,"incidence",0
17,1,6,"incidence",2
18,1,6,"incidence",3
19,1,6,"incidence",3
20,1,6,"incidence",3
21,1,6,"incidence",2
22,1,6,"incidence",1
23,1,6,"incidence",2
24,1,6,"incidence",2
25,1,6,"incidence",5
26,1,6,"incidence",0
27,1,6,"incidence",1
28,1,6,"incidence",2
29,1,6,"incidence",0
30,1,6,"incidence",3
31,1,6,"incidence",7
32,1,6,"incidence",6
33,1,6,"incidence",3
34,1,6,"incidence",5
35,1,6,"incidence",3
36,1,6,"incidence",3
37,1,6,"incidence",2
38,1,6,"incidence",5
39,1,6,"incidence",6
40,1,6,"incidence",4
41,1,6,"incidence",3
42,1,6,"incidence",2
43,1,6,"incidence",4
44,1,6,"incidence",5
45,1,6,"incidence",1
46,1,6,"incidence",2
47,1,6,"incidence",1
48,1,6,"incidence",4
49,1,6,"incidence",2
50,1,6,"incidence",3
51,1,6,"incidence",5
52,1,6,"incidence",1
53,1,6,"incidence",1
54,1,6,"incidence",2
55,1,6,"incidence",3
56,1,6,"incidence",1
57,1,6,"incidence",1
58,1,6,"incidence",1
59,1,6,"incidence",0
60,1,6,"incidence",1
61,1,6,"incidence",3
62,1,6,"incidence",1
63,1,6,"incidence",2
64,1,6,"incidence",1
65,1,6,"incidence",2
66,1,6,"incidence",3
67,1,6,"incidence",1
68,1,6,"incidence",0
69,1,6,"incidence",2
70,1,6,"incidence",2
71,1,6,"incidence",2
72,1,6,"incidence",5
73,1,6,"incidence",0
74,1,6,"incidence",5
75,1,6,"incidence",2
76,1,6,"incidence",2
77,1,6,"incidence",4
78,1,6,"incidence",3
79,1,6,"incidence",2
80,1,6,"incidence",0
1,1,7,"S",0.995
2,1,7,"S",0.994
3,1,7,"S",0.993
4,1,7,"S",0.991
5,1,7,"S",0.988
6,1,7,"S",0.986
7,1,7,"S",0.985
8,1,7,"S",0.984
9,1,7,"S",0.983
10,1,7,"S",0.982
11,1,7,"S",0.981
12,1,7,"S",0.979
13,1,7,"S",0.977
14,1,7,"S",0.974
15,1,7,"S",0.969
16,1,7,"S",0.964
17,1,7,"S",0.957
18,1,7,"S",0.955
19,1,7,"S",0.95
20,1,7,"S",0.943
21,1,7,"S",0.935
22,1,7,"S",0.92
23,1,7,"S",0.909
24,1,7,"S",0.888
25,1,7,"S",0.87
26,1,7,"S",0.849
27,1,7,"S",0.836
28,1,7,"S",0.803
29,1,7,"S",0.769
30,1,7,"S",0.746
31,1,7,"S",0.709
32,1,7,"S",0.668
33,1,7,"S",0.629
34,1,7,"S",0.605
35,1,7,"S",0.575
36,1,7,"S",0.532
37,1,7,"S",0.503
38,1,7,"S",0.456
39,1,7,"S",0.423
40,1,7,"S",0.388
41,1,7,"S",0.358
42,1,7,"S",0.334
43,1,7,"S",0.29
44,1,7,"S",0.267
45,1,7,"S",0.252
46,1,7,"S",0.229
47,1,7,"S",0.214
48,1,7,"S",0.209
49,1,7,"S",0.207
50,1,7,"S",0.199
51,1,7,"S",0.192
52,1,7,"S",0.188
53,1,7,"S",0.178
54,1,7,"S",0.162
55,1,7,"S",0.157
56,1,7,"S",0.147
57,1,7,"S",0.141
58,1,7,"S",0.149
59,1,7,"S",0.145
60,1,7,"S",0.141
61,1,7,"S",0.135
62,1,7,"S",0.135
63,1,7,"S",0.134
64,1,7,"S",0.136
65,1,7,"S",0.142
66,1,7,"S",0.142
67,1,7,"S",0.142
68,1,7,"S",0.142
69,1,7,"S",0.143
70,1,7,"S",0.14
71,1,7,"S",0.139
72,1,7,"S",0.142
73,1,7,"S",0.154
74,1,7,"S",0.16
75,1,7,"S",0.164
76,1,7,"S",0.166
77,1,7,"S",0.162
78,1,7,"S",0.158
79,1,7,"S",0.151
80,1,7,"S",0.163
1,1,7,"I",0.005
2,1,7,"I",0.005
3,1,7,"I",0.005
4,1,7,"I",0.007
5,1,7,"I",0.009
6,1,7,"I",0.01
7,1,7,"I",0.01
8,1,7,"I",0.01
9,1,7,"I",0.01
10,1,7,"I",0.011
11,1,7,"I",0.014
12,1,7,"I",0.016
13,1,7,"I",0.019
14,1,7,"I",0.022
15,1,7,"I",0.027
16,1,7,"I",0.032
17,1,7,"I",0.037
18,1,7,"I",0.04
19,1,7,"I",0.047
20,1,7,"I",0.054
21,1,7,"I",0.059
22,1,7,"I",0.073
23,1,7,"I",0.083
24,1,7,"I",0.105
25,1,7,"I",0.119
26,1,7,"I",0.138
27,1,7,"I",0.151
28,1,7,"I",0.183
29,1,7,"I",0.215
30,1,7,"I",0.232
31,1,7,"I",0.26
32,1,7,"I",0.294
33,1,7,"I",0.328
34,1,7,"I",0.346
35,1,7,"I",0.371
36,1,7,"I",0.408
37,1,7,"I",0.422
38,1,7,"I",0.461
39,1,7,"I",0.489
40,1,7,"I",0.512
41,1,7,"I",0.533
42,1,7,"I",0.547
43,1,7,"I",0.577
44,1,7,"I",0.587
45,1,7,"I",0.603
46,1,7,"I",0.622
47,1,7,"I",0.616
48,1,7,"I",0.607
49,1,7,"I",0.605
50,1,7,"I",0.602
51,1,7,"I",0.61
52,1,7,"I",0.612
53,1,7,"I",0.618
54,1,7,"I",0.628
55,1,7,"I",0.634
56,1,7,"I",0.63
57,1,7,"I",0.633
58,1,7,"I",0.629
59,1,7,"I",0.636
60,1,7,"I",0.637
61,1,7,"I",0.641
62,1,7,"I",0.641
63,1,7,"I",0.634
64,1,7,"I",0.63
65,1,7,"I",0.626
66,1,7,"I",0.627
67,1,7,"I",0.625
68,1,7,"I",0.617
69,1,7,"I",0.624
70,1,7,"I",0.627
71,1,7,"I",0.601
72,1,7,"I",0.595
73,1,7,"I",0.586
74,1,7,"I",0.586
75,1,7,"I",0.585
76,1,7,"I",0.575
77,1,7,"I",0.583
78,1,7,"I",0.582
79,1,7,"I",0.577
80,1,7,"I",0.57
1,1,7,"R",0
2,1,7,"R",0.001
3,1,7,"R",0.002
4,1,7,"R",0.002
5,1,7,"R",0.003
6,1,7,"R",0.004
7,1,7,"R",0.005
8,1,7,"R",0.006
9,1,7,"R",0.007
10,1,7,"R",0.007
11,1,7,"R",0.005
12,1,7,"R",0.005
13,1,7,"R",0.004
14,1,7,"R",0.004
15,1,7,"R",0.004
16,1,7,"R",0.004
17,1,7,"R",0.006
18,1,7,"R",0.005
19,1,7,"R",0.003
20,1,7,"R",0.003
21,1,7,"R",0.006
22,1,7,"R",0.007
23,1,7,"R",0.008
24,1,7,"R",0.007
25,1,7,"R",0.011
26,1,7,"R",0.013
27,1,7,"R",0.013
28,1,7,"R",0.014
29,1,7,"R",0.016
30,1,7,"R",0.022
31,1,7,"R",0.031
32,1,7,"R",0.038
33,1,7,"R",0.043
34,1,7,"R",0.049
35,1,7,"R",0.054
36,1,7,"R",0.06
37,1,7,"R",0.075
38,1,7,"R",0.083
39,1,7,"R",0.088
40,1,7,"R",0.1
41,1,7,"R",0.109
42,1,7,"R",0.119
43,1,7,"R",0.133
44,1,7,"R",0.146
45,1,7,"R",0.145
46,1,7,"R",0.149
47,1,7,"R",0.17
48,1,7,"R",0.184
49,1,7,"R",0.188
50,1,7,"R",0.199
51,1,7,"R",0.198
52,1,7,"R",0.2
53,1,7,"R",0.204
54,1,7,"R",0.21
55,1,7,"R",0.209
56,1,7,"R",0.223
57,1,7,"R",0.226
58,1,7,"R",0.222
59,1,7,"R",0.219
60,1,7,"R",0.222
61,1,7,"R",0.224
62,1,7,"R",0.224
63,1,7,"R",0.232
64,1,7,"R",0.234
65,1,7,"R",0.232
66,1,7,"R",0.231
67,1,7,"R",0.233
68,1,7,"R",0.241
69,1,7,"R",0.233
